product_id,rating,pros,cons,text,date,text_only_rating,similarity_to_others,lack_of_specifics,superlative_ratio,ad_cliche_ratio,generic_word_ratio,red_flags,green_flags,label
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"16 мая, 23:20",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"16 мая, 22:54",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, УДОБНО НОСИТЬ",,,"16 мая, 22:44",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,,,Отличное качество за 1 т.р. 👍,"16 мая, 21:52",0,0.1111,1.0,0.0,0.0,0.2,1,4,0
65828833,5,УДОБНО НОСИТЬ,,,"16 мая, 21:06",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД",,"Размер соответствует, красивые, но почему правый ровный а левый кривой. Пятка съезжает в бок.","16 мая, 21:06",0,0.2222,0.9474,0.0,0.0,0.0,0,6,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД",,,"16 мая, 21:05",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"16 мая, 20:40",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,,,Размер не подошёл. Качество на высоте.,"16 мая, 20:21",0,0.2857,0.6667,0.0,0.8333,0.0,1,3,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО",,,"16 мая, 20:18",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД",,,"16 мая, 19:11",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,,,"Покупала кеды мужу, он восхищён всё очень понравилось. 👍","16 мая, 18:58",0,0.1111,1.0,0.0625,0.0,0.25,1,3,0
65828833,5,,,"Кеды супер, все в размер","16 мая, 18:26",0,0.4,0.8,0.0,0.0,0.0,0,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,Все отлично.,"16 мая, 18:15",0,0.7778,1.0,0.0,0.0,0.0,1,4,0
65828833,5,,,Хорошие 👍,"16 мая, 18:02",0,0.0,1.0,0.0,0.0,1.0,2,4,1
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"16 мая, 17:30",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,,,Ошибся с размером,"16 мая, 17:28",0,0.1667,1.0,0.0,0.0,0.0,1,5,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, УДОБНО НОСИТЬ",,хороший товар,"16 мая, 17:21",0,0.75,1.0,0.0,0.0,0.1111,1,3,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО",,,"16 мая, 17:11",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"16 мая, 16:44",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,"Цвет товара голубой но, они практически серые. Цвет прекрасный! На мой 42 (27см), идеально сел 41. Спасибо!","16 мая, 15:42",0,0.3333,0.9091,0.052,0.0,0.0,0,4,0
65828833,5,,,Классные. Об одном не могу понять. Внутри в коробке лежит защита от грибка и плесени. Написано не скрывать. Что с ним сделать. А так товаром доволен,"16 мая, 15:41",0,0.0333,1.0,0.0,0.0,0.0,0,6,0
65828833,5,,,Всё как на картинке и в описании,"16 мая, 15:21",0,0.25,1.0,0.0,0.0,0.1429,0,3,0
65828833,5,,,Красавки кайф,"16 мая, 14:55",0,0.0,1.0,0.0,0.0,0.0,1,5,0
65828833,5,,,Все сделано до безобразия аккуратно и красиво. Даже придраться не к чему!👍 Очень приятно делать такие покупки. Благодарю!,"16 мая, 14:20",0,0.0278,1.0,0.0691,0.0,0.0,0,5,0
65828833,5,"ВНЕШНИЙ ВИД, КАЧЕСТВО",,,"16 мая, 14:13",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД",,"Отличные кеды, маломер на размер","16 мая, 14:11",0,0.4545,0.9,0.0,0.0,0.0,0,4,0
65828833,5,,,"На вид хорошие, посмотрим как будут в носке","16 мая, 13:33",0,0.3,1.0,0.0,0.0,0.125,0,3,0
65828833,1,ПЛОХОЕ КАЧЕСТВО,,,"16 мая, 13:12",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,5,,,Отличные кеды👍,"16 мая, 12:55",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,4,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД",,"Всё было бы отлично, но быстро стирается подошва, сняла звезду. Но что ждать за небольшие деньги. Взяли 3 пары разных расцветок, на 30,5 - 47 размер. Пока новые - на выходы, а потом на работу. С таким размером ноги, увы, выбирать не приходиться и за это большое спасибо!","16 мая, 11:23",0,0.098,0.9792,0.0081,0.0,0.0208,0,6,0
65828833,5,,,"Кеды мужу отлично подошли, не маломерят","16 мая, 11:12",0,0.1111,1.0,0.0,0.0,0.0,0,5,0
65828833,5,"ХОРОШО СИДИТ, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"16 мая, 11:01",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"16 мая, 10:53",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"16 мая, 10:50",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"КАЧЕСТВО, ВНЕШНИЙ ВИД, ХОРОШО СИДИТ, УДОБНО НОСИТЬ",,,"16 мая, 09:55",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"16 мая, 09:42",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,,,"Удобные, размер соответствует .","16 мая, 09:28",0,0.6667,0.6667,0.0,0.0,0.0,2,4,1
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО",,"Мне понравились, сыну нет. В размер, сделаны качественно.","16 мая, 09:20",0,0.3846,0.9286,0.0,0.0,0.0,0,5,0
65828833,5,,,"В размер,удобные.","16 мая, 08:38",0,0.25,0.6667,0.0,0.0,0.0,1,4,0
65828833,5,,,"Кеды норм, второй раз заказываю","16 мая, 07:56",0,0.1429,0.8,0.0,0.0,0.0,0,5,0
65828833,5,,,"Купила сначало себе, теперь и сыну приобрела👍👍👍","16 мая, 07:02",0,0.0909,1.0,0.0,0.0,0.0,0,5,0
65828833,5,Качество и вид,Минусов нет,Соответсвует размеру,"16 мая, 00:31",0,0.2222,1.0,0.0,0.0,0.0,0,5,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО",,,"15 мая, 23:28",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО",,,"15 мая, 23:27",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,,,Классные кеды,"15 мая, 21:19",0,0.5,1.0,0.0,0.0,0.0,1,4,0
65828833,3,,,"Удобные, но протерлись изнутри пятки после третьей носки","15 мая, 20:52",0,0.0,1.0,0.0,0.0,0.0,0,5,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО",,"Хорошие кеды, муж доволен","15 мая, 20:34",0,0.5556,1.0,0.0,0.0,0.1,1,3,0
65828833,3,,,"Через 2 недели начала рваться ткань на пятке и в доль мизинца на обоих кроссовках, внешне всё норм","15 мая, 20:23",0,0.05,1.0,0.0,0.0,0.0588,0,6,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,"Кеды классные, сделаны качественно, мягкие удобные подошва гнётся, пятка мягкая не мнётся и не натрёт, кеды на ""5"", размер в размер, ничего не жмёт, на широкую ногу и высокий подъём без вопросов, продавцу спасибо за качественный пошив и товар, а также за хорошую цену рекомендую","15 мая, 20:06",0,0.1636,0.9615,0.0,0.0962,0.0192,0,5,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,"Кеды отличные, сделаны не придерёшься, удобные внутри мягкие стельки и ткань текстиль как подклад, пятки кед не натирают ноги сзади, но и не сминается держит ногу отлично, вверх плотный похоже натуральный вообще ,что понравилось нога фиксируется на отлично, кеды сделаны сбалансированно, продавца рекомендую, спасибо за качественный товар и пошив, а также за хорошую цену","15 мая, 19:46",0,0.1546,1.0,0.0,0.0806,0.0161,0,5,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО",,,"15 мая, 19:46",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД",,,"15 мая, 19:41",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ВНЕШНИЙ ВИД, УДОБНО НОСИТЬ",,,"15 мая, 19:22",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,4,,,большемерят минимум на сантиметр от указанного размера,"15 мая, 18:42",0,0.0,1.0,0.0,0.0,0.0,0,5,0
65828833,5,ВНЕШНИЙ ВИД,,"Модно,удобно","15 мая, 18:36",0,0.5,1.0,0.0,0.0,0.0,1,4,0
65828833,2,,,"Не пропускают воздух,нога греется....","15 мая, 16:12",0,0.0,1.0,0.0,0.0,0.0,1,5,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"15 мая, 16:11",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,,,Очень удобные.легкие.ноги не устают.размер соответсвует,"15 мая, 15:56",0,0.2,0.875,0.0625,0.0,0.0,0,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД",,,"15 мая, 15:53",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО",,,"15 мая, 15:26",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"15 мая, 15:11",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,👍👍👍👍👍👍👍👍👍👍👍👍,,,"15 мая, 14:39",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,Велики нужно брать меньше на размер.,"15 мая, 14:00",0,0.5385,0.9286,0.0,0.0,0.0,1,5,0
65828833,3,,,"Удобные, лёгкие, но шнурки ужасно длинные,хоть отрезай","15 мая, 13:57",0,0.0556,1.0,0.0,0.0,0.0,0,5,0
65828833,5,ХОРОШО СИДИТ,,,"15 мая, 13:27",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,Муж доволен 👍,"15 мая, 12:31",0,0.7778,1.0,0.0,0.0,0.0,1,5,0
65828833,5,"Качество отличное, но, большемерят… перезаказал на размер меньше",,,"15 мая, 12:14",0,0.25,0.8889,0.0,0.5556,0.1111,1,2,0
65828833,4,ВНЕШНИЙ ВИД,,,"15 мая, 12:06",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,3,,,"Хорошие,но не подошел размер.Большемерят.Перезаказали на размер меньше.","15 мая, 11:44",0,0.1667,0.8,0.0,0.0,0.1,1,4,0
65828833,3,,,На узкую ногу оказались очень велики.,"15 мая, 09:26",0,0.25,1.0,0.0833,0.0,0.0,0,3,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,"Очень понравились, за эту цену, цена - качество, очень мягкие при ходьбе!","15 мая, 09:25",0,0.3889,1.0,0.0709,0.0,0.0,0,4,0
65828833,5,,,"Хорошие кеды. Нога не узкая,удобно. Нога 27,5 на 42 хорошо.","15 мая, 09:17",0,0.125,1.0,0.0,0.0,0.1111,0,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"15 мая, 09:16",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,,,"Хорошие кеды, за косарь то ещё и гелиевая стелька, 🔥","15 мая, 08:17",0,0.125,1.0,0.0,0.0,0.1111,0,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД",,,"15 мая, 07:43",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО",,,"15 мая, 07:39",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,,,"Выкупил, на мой 42, подошли43, не узкие, подем хороший,","15 мая, 05:00",0,0.0714,1.0,0.0,0.0,0.1429,0,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"15 мая, 04:34",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,ВНЕШНИЙ ВИД,,Отличные кеды,"15 мая, 03:41",0,0.5,1.0,0.0,0.0,0.0,0,4,0
65828833,5,,,"Отличные, беру третий товар этого производителя, зимние ботинки, кроссовки и теперь кеды.","15 мая, 02:57",0,0.0154,1.0,0.0,0.0,0.0,0,6,0
65828833,1,,,"За по дня натёр ногу жуть! Пошив ужасный, не советую, угробите ноги!","15 мая, 00:10",0,0.025,1.0,0.0735,0.4167,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, УДОБНО НОСИТЬ",,Кеды очень стильные и красивые,"14 мая, 23:35",0,0.5455,1.0,0.0417,0.0,0.0,1,5,0
65828833,5,,,"Симпатичные мужские кеды, в размер, не маломерки, ничем не пахнут. Советуем.","14 мая, 22:06",0,0.1667,0.9091,0.0,0.0,0.0,0,6,0
65828833,5,"ХОРОШО СИДИТ, КАЧЕСТВО",,,"14 мая, 21:28",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО",,"Отличные, стильные!","14 мая, 20:57",0,0.75,1.0,0.0368,0.0,0.0,1,4,0
65828833,4,,,Хороший товар,"14 мая, 20:55",0,1.0,1.0,0.0,0.0,0.5,3,3,1
65828833,5,,,Хороший товар,"14 мая, 20:54",0,1.0,1.0,0.0,0.0,0.5,3,3,1
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,Отлично. Сели как влитые,"14 мая, 19:54",0,0.6364,1.0,0.0,0.0,0.0,1,5,0
65828833,5,,,Хорошие кеды,"14 мая, 19:41",0,0.5,1.0,0.0,0.0,0.5,2,3,1
65828833,2,ПЛОХОЕ КАЧЕСТВО,,,"14 мая, 19:40",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"14 мая, 19:15",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"14 мая, 19:01",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"14 мая, 16:39",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,ХОРОШО СИДИТ,,,"14 мая, 15:30",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,Класс!,"14 мая, 15:24",0,0.875,1.0,0.0357,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, УДОБНО НОСИТЬ",,,"14 мая, 13:47",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,,,Подошва стачиваеося быстро,"14 мая, 11:56",0,0.0,1.0,0.0,0.0,0.0,1,5,0
65828833,5,ХОРОШО СИДИТ,,,"14 мая, 11:41",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО",,"Из плюсов: один большой плюс! Кеды реально крутые, удобные, стильные и качество отличное. Летом их затаскаю)","14 мая, 11:39",0,0.2381,1.0,0.0159,0.2273,0.0455,1,5,0
65828833,5,"ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"14 мая, 11:37",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,Качество,,,"14 мая, 11:27",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,5,,,Благодарю Вас🙏😍,"14 мая, 10:52 · Дополнен",0,0.0,1.0,0.0,0.0,0.0,1,5,0
65828833,1,,,Вместо 42 размера прислали 46!!!,"14 мая, 10:50",0,0.0,1.0,0.2344,0.0,0.0,1,4,0
65828833,4,,,"Кеды хорошие, но на три месяца. Подошва ожидает ждать лучшего","14 мая, 09:26",0,0.1429,1.0,0.0,0.0,0.1,0,4,0
65828833,5,,,"Лёгкие, удобные. Для лета самое то","14 мая, 08:42",0,0.1429,1.0,0.0,0.0,0.0,0,5,0
65828833,5,,,"Качество хорошее, но фасон не понравился","14 мая, 08:31",0,0.125,1.0,0.0,0.0,0.3333,1,4,0
65828833,5,"ВНЕШНИЙ ВИД, КАЧЕСТВО",,"Красивые, но оказались большие.","14 мая, 08:15",0,0.4286,1.0,0.0,0.0,0.0,0,4,0
65828833,5,,,Хорошие не подошёл размер,"14 мая, 08:12",0,0.6667,0.5,0.0,0.0,0.25,3,3,1
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"13 мая, 22:57",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"13 мая, 22:44",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"13 мая, 22:19",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД",,,"13 мая, 22:03",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО",,,"13 мая, 21:39",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,,,Всё хорошо,"13 мая, 21:22",0,0.5,1.0,0.0,0.0,0.5,2,3,1
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"13 мая, 21:12",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,,,Сыну нравятся,"13 мая, 21:10",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,5,"Хорошее качество! Мужу понравились. Пришли в коробке, хорошо упакованы",,,"13 мая, 20:29",0,0.1818,1.0,0.0301,0.0,0.1,0,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД",,Товар соответствует моему запросу.,"13 мая, 19:31",0,0.5,1.0,0.0,0.0,0.0,0,4,0
65828833,5,,,Надел и побежал на работу то что надо,"13 мая, 19:22",0,0.1667,0.875,0.0,0.0,0.0,0,5,0
65828833,5,,,Огонь 🔥🔥🔥,"13 мая, 19:13",0,0.0,1.0,0.0,0.0,0.0,1,5,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, УДОБНО НОСИТЬ",,,"13 мая, 18:52",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,,,"Сын доволен, хорошие кеды","13 мая, 18:13",0,0.3333,1.0,0.0,0.0,0.25,2,3,1
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"13 мая, 17:59",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"Советую к покупке, не подошли по размеру, заказали другой размер",,,"13 мая, 17:32",0,0.5,0.9091,0.0,0.4545,0.0,1,4,0
65828833,5,"Советую к покупке нам не подошли по размеру,",,,"13 мая, 17:30",0,0.5,1.0,0.0,0.5556,0.0,1,3,0
65828833,5,,,"Все,как и задумывалось ,ношу и радуюсь. Николай.","13 мая, 17:09 · Дополнен",0,0.0667,0.875,0.0,0.0,0.0,0,5,0
65828833,5,,,"К сожалению, из-за большого размера, не всё можно купить, что нравиться)))","13 мая, 16:39 · Дополнен",0,0.0645,1.0,0.0,0.0,0.0833,0,6,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,"Кеды классные, сели идеально, удобные, мягкие, доставка вовремя.","13 мая, 16:38",0,0.4667,1.0,0.0,0.0,0.0,0,5,0
65828833,5,"ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"13 мая, 16:19",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,,,Хорошие кеды.большемерят на размер.,"13 мая, 16:08",0,0.25,0.8,0.0,0.0,0.2,2,3,1
65828833,5,,,"Отличные , классические кеды","13 мая, 16:02",0,0.0,1.0,0.0,0.0,0.0,1,5,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"13 мая, 15:27",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"13 мая, 15:08",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,ВНЕШНИЙ ВИД,,,"13 мая, 13:39",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,5,,,"Отличные кеды, рекомендую 👍","13 мая, 13:39",0,0.6667,1.0,0.0,1.0,0.0,3,3,1
65828833,5,,,Классные,"13 мая, 12:00",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,5,,,Качество на 5+ из 5,"13 мая, 11:07",0,0.1667,1.0,0.0,0.0,0.0,0,5,0
65828833,5,Валерий Скородед в таких же!,Не существует,,"13 мая, 10:44",0,0.1,1.0,0.0373,0.0,0.0,0,5,0
65828833,3,НЕУДОБНО НОСИТЬ,,,"13 мая, 10:30",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,5,Отличные кеды!!!))),,,"13 мая, 10:03",0,1.0,1.0,0.2344,0.0,0.0,3,3,1
65828833,1,,Натирают по швам. Упаковка ужас.,,"13 мая, 09:38",0,0.0,1.0,0.0,0.0,0.0,0,5,0
65828833,5,УДОБНО НОСИТЬ,,,"13 мая, 08:43",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,4,"Качественные, все супер очень понравились","Заказывал по размерной сетке, но оказались большие.",,"13 мая, 06:31",0,0.1111,1.0,0.0357,0.0,0.0,0,6,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"13 мая, 06:02",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"13 мая, 05:10",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"13 мая, 05:09",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ВНЕШНИЙ ВИД, КАЧЕСТВО",,,"13 мая, 04:30",0,1.0,1.0,0.0,0.0,0.0,2,4,1
65828833,5,Качество на вид хорошее,Пока все так,Посмотрим как носится будут.,"13 мая, 02:41",0,0.1364,1.0,0.0,0.0,0.0769,0,6,0
65828833,2,Внешний вид,Пятка стёрлась в первую неделю.,"Рассчитывал носить хотя бы пару месяцев, к сожалению не проносил даже одного.","13 мая, 02:07",0,0.12,1.0,0.0,0.0,0.0,0,6,0
65828833,5,"КАЧЕСТВО, ВНЕШНИЙ ВИД, УДОБНО НОСИТЬ",,,"12 мая, 23:29",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"12 мая, 23:00",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,4,ВНЕШНИЙ ВИД,Маломерят. На 42 росийский запас 3-4 мм.,,"12 мая, 22:13",0,0.25,1.0,0.0,0.0,0.0,0,5,0
65828833,5,,,"Всё отлично , рекомендую","12 мая, 22:10",0,0.3333,1.0,0.0,1.0,0.3333,3,2,1
65828833,5,"ХОРОШО СИДИТ, ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБНО НОСИТЬ",,,"12 мая, 21:35",0,1.0,1.0,0.0,0.0,0.0,1,4,0
65828833,5,Размер в размер. Соответствует своему ценнику.,,,"12 мая, 21:34",0,0.5,0.7143,0.0,0.0,0.0,0,4,0
65828833,5,Всё отлично!!!,,,"12 мая, 21:15",0,1.0,1.0,0.2778,0.0,0.3333,4,2,1
65828833,5,Всё отлично!,,,"12 мая, 21:15",0,1.0,1.0,0.1,0.0,0.3333,3,2,1
65828833,5,Всё отлично !,,,"12 мая, 21:15",0,1.0,1.0,0.0962,0.0,0.3333,3,2,1
65828833,1,Низкая цена,За месяц стерлась подошва,,"12 мая, 20:54",0,0.0714,1.0,0.0,0.0,0.0,0,5,0
65828833,2,,"Тяжёлые, думал будут лёгкие",,"12 мая, 20:32",0,0.0,1.0,0.0,0.0,0.0,0,5,0
65828833,5,"ВНЕШНИЙ ВИД, ХОРОШО СИДИТ, УДОБНО НОСИТЬ",,,"12 мая, 20:26",0,1.0,1.0,0.0,0.0,0.0,1,4,0
